,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0,0
207,,,,,2496,6.9867635e-08,1.3778185e-07,3.03703175e-08,2496,5.442,1.564514
208,,,,,2508,5.7132954999999995e-08,1.3185007500000001e-07,2.879272e-08,2508,5.442,1.564514
209,,,,,2520,5.088668e-08,1.109706e-07,2.4752165e-08,2520,5.442,1.564514
210,,,,,2532,4.769891e-08,1.050065225e-07,2.0213555e-08,2532,5.442,1.564514
211,,,,,2544,4.5697245000000004e-08,9.0523735e-08,1.8755315e-08,2544,5.442,1.564514
212,,,,,2556,4.4796215e-08,8.141574250000001e-08,1.74566025e-08,2556,5.442,1.564514
213,,,,,2568,3.8751305e-08,8.141574250000001e-08,1.7411189999999997e-08,2568,5.442,1.564514
214,,,,,2580,3.412122e-08,6.911028499999999e-08,1.4146730000000001e-08,2580,5.442,1.564514
215,,,,,2592,2.9637324999999997e-08,6.63262025e-08,1.17133025e-08,2592,5.442,1.564514
216,,,,,2604,2.73754e-08,5.9010282499999996e-08,1.0690745e-08,2604,5.442,1.564514
217,,,,,2616,2.4410115e-08,5.185546e-08,1.0690745e-08,2616,5.442,1.564514
218,,,,,2628,2.3712525e-08,5.0057389999999995e-08,9.60415375e-09,2628,5.442,1.564514
219,,,,,2640,2.079455e-08,4.6744429999999996e-08,9.60415375e-09,2640,5.442,1.564514
220,,,,,2652,1.9909290000000003e-08,4.2563594999999996e-08,9.60415375e-09,2652,5.442,1.564514
221,,,,,2664,1.847815e-08,3.8083345000000005e-08,9.56112725e-09,2664,5.442,1.564514
222,,,,,2676,1.521754e-08,3.0568822500000005e-08,9.4583915e-09,2676,5.442,1.564514
223,,,,,2688,1.3703855e-08,2.67565825e-08,9.161530999999999e-09,2688,5.442,1.564514
224,,,,,2700,1.065255e-08,2.57275525e-08,9.161530999999999e-09,2700,5.442,1.564514
225,,,,,2712,9.825173500000001e-09,2.4207805e-08,8.49157525e-09,2712,5.442,1.564514
