,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
43,528.0,0.011204144999999999,0.0168683625,0.007966524499999999,528.0,237.1492,317.77795000000003,160.15335,528,140.05615,196.067025,62.820925,528,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
44,540.0,0.011109035,0.0168683625,0.0071137297500000005,540.0,197.69105,312.184075,136.02285,540,123.557,190.958125,62.820925,540,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
45,552.0,0.010390255000000001,0.013369707500000001,0.00601363275,552.0,181.7526,298.06982500000004,121.736225,552,109.67660000000001,188.49255,62.820925,552,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
46,564.0,0.009511018999999999,0.013368395000000002,0.00601363275,564.0,176.1735,298.06982500000004,119.68225,564,109.67660000000001,179.5568,59.614067500000004,564,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
47,576.0,0.008011649499999999,0.01056666625,0.005740119,576.0,165.55685,298.06982500000004,107.68285,576,106.41938999999999,178.58465,46.8428175,576,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
48,588.0,0.0072554995,0.009900614,0.0052392555,588.0,134.05915,271.058575,97.67221500000001,588,103.64904,173.345175,45.3813525,588,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
49,600.0,0.006816661999999999,0.00966619025,0.005197067,600.0,126.8279,268.5837,97.67221500000001,600,74.26087000000001,152.43667499999998,45.317769999999996,600,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
50,612.0,0.005998046,0.008344856250000001,0.0047944285,612.0,101.57634,253.379025,88.46544,612,70.12023500000001,132.480075,42.9175175,612,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
51,624.0,0.005246826499999999,0.008344856250000001,0.00371534025,624.0,100.48336,245.8107,80.55288,624,62.819810000000004,122.0047,42.9175175,624,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
52,636.0,0.004957935,0.00755682025,0.0035171445,636.0,100.48336,223.016725,73.621505,636,60.432500000000005,121.0979,42.9175175,636,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
53,648.0,0.0048742130000000005,0.00755682025,0.00293304175,648.0,88.78974,200.360925,62.230105,648,60.432500000000005,86.6770025,39.1577925,648,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
54,660.0,0.004786022,0.00678660775,0.00293304175,660.0,84.76330999999999,197.583125,61.082732500000006,660,59.880145,86.6770025,39.1577925,660,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
55,672.0,0.0040442325,0.00588657975,0.0020505552499999998,672.0,80.409605,194.55615,58.164415000000005,672,56.347835,86.6770025,35.6979975,672,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
56,684.0,0.0035005725,0.0052844745,0.0018939225,684.0,77.29353499999999,190.60955,55.0800775,684,52.657825,85.4376,35.6979975,684,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
57,696.0,0.002976999,0.004485264500000001,0.0018939225,696.0,74.90546,186.6818,53.719645,696,43.667805,85.4376,34.597305,696,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
58,708.0,0.002976999,0.004485264500000001,0.00160919925,708.0,70.53546,152.84685000000002,48.2433725,708,43.667805,67.5673275,32.41355,708,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
59,720.0,0.0025749090000000002,0.004232016,0.0015276735,720.0,67.47487000000001,152.2104,44.48129,720,43.415435,66.080355,31.1731925,720,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
60,732.0,0.0025430484999999997,0.0041394105,0.001434404,732.0,65.84858,148.108825,40.32522,732,42.21743,63.8534175,31.1731925,732,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
