,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0,0
204,,,,,2460,5.401333e-08,9.8483275e-08,3.6935505e-08,2460,28.5731,1.901283
205,,,,,2472,5.3390155e-08,9.22092425e-08,3.1665482499999996e-08,2472,28.5731,1.901283
206,,,,,2484,5.3217470000000004e-08,8.473826500000001e-08,3.14552875e-08,2484,28.5731,1.901283
207,,,,,2496,4.991999e-08,7.81704975e-08,2.59444175e-08,2496,28.5731,1.901283
208,,,,,2508,3.948593e-08,7.600895750000001e-08,2.17620025e-08,2508,28.5731,1.901283
209,,,,,2520,3.8705340000000004e-08,7.600895750000001e-08,2.04369025e-08,2520,28.5731,1.901283
210,,,,,2532,3.6278455e-08,6.26084525e-08,1.69385875e-08,2532,28.5731,1.901283
211,,,,,2544,2.9400885e-08,5.747051e-08,1.53783325e-08,2544,28.5731,1.901283
212,,,,,2556,2.668781e-08,4.6258975e-08,1.5166174999999998e-08,2556,28.5731,1.901283
213,,,,,2568,2.2696199999999998e-08,4.50938325e-08,1.5166174999999998e-08,2568,28.5731,1.901283
214,,,,,2580,2.0261045e-08,4.0210125000000004e-08,1.3327235e-08,2580,28.5731,1.901283
215,,,,,2592,1.9462945e-08,3.71927425e-08,1.1364465e-08,2592,28.5731,1.901283
216,,,,,2604,1.7028045e-08,3.1844455e-08,9.394538500000001e-09,2604,28.5731,1.901283
217,,,,,2616,1.472932e-08,2.6917859999999998e-08,9.336619999999999e-09,2616,28.5731,1.901283
218,,,,,2628,1.383695e-08,2.6917859999999998e-08,9.273787e-09,2628,28.5731,1.901283
219,,,,,2640,1.3247775e-08,2.4711705e-08,9.184987250000001e-09,2640,28.5731,1.901283
220,,,,,2652,1.1088875e-08,2.4420352499999998e-08,9.184987250000001e-09,2652,28.5731,1.901283
221,,,,,2664,1.088991e-08,1.9329327499999997e-08,9.007289999999999e-09,2664,28.5731,1.901283
222,,,,,2676,9.9821715e-09,1.9329327499999997e-08,8.9110875e-09,2676,28.5731,1.901283
