,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
43,352,0.0010886925,0.03942778575,0.0005501586749999999,352,0.030222874,0.160694375,0.0020198525,352,0.02000885,0.0591099875,0.0019390702499999999,352,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
44,360,0.0010886925,0.03919986725,0.0005501586749999999,360,0.030222874,0.160694375,0.0020198525,360,0.02000885,0.0591099875,0.00173691975,360,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
45,368,0.0010886925,0.03919986725,0.0005501586749999999,368,0.030222874,0.160694375,0.00199081325,368,0.02000885,0.0591099875,0.00173691975,368,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
46,376,0.0008442711,0.03918348075,0.000522952925,376,0.030222874,0.160694375,0.00199081325,376,0.02000885,0.0591099875,0.0014008097499999999,376,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
47,384,0.0008442711,0.03918348075,0.0004413219,384,0.030222874,0.160694375,0.00199081325,384,0.02000885,0.0591099875,0.001117386475,384,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
48,392,0.0008442711,0.03918348075,0.0004413219,392,0.030222874,0.160694375,0.00199081325,392,0.02000885,0.0591099875,0.001117386475,392,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
49,400,0.00083448365,0.03918348075,0.00043932015000000004,400,0.030222874,0.160694375,0.00199081325,400,0.02000885,0.0591099875,0.001117386475,400,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
50,408,0.00083448365,0.03918348075,0.00043932015000000004,408,0.030222874,0.160694375,0.00199081325,408,0.02000885,0.0591099875,0.001117386475,408,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
51,416,0.0007469871,0.0391812855,0.00043932015000000004,416,0.030222874,0.160694375,0.00199081325,416,0.02000885,0.0591099875,0.001117386475,416,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
52,424,0.00055227935,0.039137537225000005,0.000398502725,424,0.030222874,0.160694375,0.00199081325,424,0.02000885,0.0591099875,0.001117386475,424,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
53,432,0.00055227935,0.039137537225000005,0.000398502725,432,0.030222874,0.160694375,0.00199081325,432,0.02000885,0.0591099875,0.001117386475,432,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
54,440,0.00055227935,0.039137537225000005,0.000398502725,440,0.030222874,0.160694375,0.0018567219999999999,440,0.02000885,0.0591099875,0.001117386475,440,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
55,448,0.00055227935,0.039137537225000005,0.000398502725,448,0.030222874,0.160694375,0.0018567219999999999,448,0.02000885,0.0591099875,0.001117386475,448,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
56,456,0.00055227935,0.039137537225000005,0.000324348575,456,0.030222874,0.160694375,0.0018567219999999999,456,0.02000885,0.0591099875,0.001117386475,456,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
57,464,0.00055227935,0.039137537225000005,0.000324348575,464,0.030222874,0.160694375,0.0018567219999999999,464,0.02000885,0.0591099875,0.001117386475,464,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
58,472,0.00055227935,0.039137537225000005,0.000324348575,472,0.030222874,0.160694375,0.0018567219999999999,472,0.02000885,0.0591099875,0.001117386475,472,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
59,480,0.00055227935,0.039137537225000005,0.000324348575,480,0.030222874,0.160694375,0.00160619825,480,0.02000885,0.0591099875,0.0009105766,480,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
60,488,0.00055227935,0.039111603225,0.000324348575,488,0.030222874,0.160694375,0.00160619825,488,0.02000885,0.0591099875,0.0009105766,488,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
61,496,0.00045687145,0.039056376325,0.00032076642500000003,496,0.030222874,0.160694375,0.00160619825,496,0.02000885,0.0591099875,0.0009105766,496,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
62,504,0.00045687145,0.039056376325,0.00032076642500000003,504,0.030222874,0.160694375,0.0013714095,504,0.02000885,0.0591099875,0.0009105766,504,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
