,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
20,147,0.08324878,0.158277225,0.0156801665,147,0.09938248,0.140335125,0.0254334175,147,0.125075,0.16647479999999998,0.0341360725,147,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,147,0.0,0.000428838433734925,0.0,147,0.0038136039707369,0.01213602243288715,0.0010752309945918,147,0.0,0.0,0.0
21,154,0.08324878,0.155306875,0.0156801665,154,0.09348945,0.140335125,0.0254334175,154,0.12277874999999999,0.16623244999999998,0.0341360725,154,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,154,0.0,0.0,0.0,154,0.0025738442341979,0.012905399465061,0.0,154,0.0,3.45627165334e-05,0.0
22,161,0.08324878,0.155306875,0.0156801665,161,0.06799242,0.140335125,0.0254334175,161,0.12236040000000001,0.16338162499999997,0.0341360725,161,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,161,0.0,0.0,0.0,161,0.0,0.006482672336685849,0.0,161,0.0,0.0,0.0
23,168,0.08324878,0.155306875,0.011706936499999999,168,0.061064705,0.12730740000000001,0.0254334175,168,0.11777415,0.16180945,0.0341360725,168,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,168,0.0,0.0,0.0,168,0.0,0.0024454720943053,0.0,168,0.0,0.0,0.0
24,175,0.07837684,0.155306875,0.011706936499999999,175,0.04748796,0.12730740000000001,0.022913585,175,0.11777415,0.16180945,0.03062438,175,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,175,0.0,0.0,0.0,175,0.0,0.00179220052984385,0.0,175,0.0,0.0,0.0
25,182,0.065015565,0.155306875,0.00768046625,182,0.042684965000000005,0.12709842500000001,0.0212930975,182,0.11777415,0.16180945,0.0305666375,182,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,182,0.0,0.0,0.0,182,0.0,0.0021239719584145,0.0,182,0.0,0.0,0.0
26,189,0.055697634999999995,0.151888525,0.00534473775,189,0.03610244,0.12709842500000001,0.0212930975,189,0.11777415,0.16180945,0.0295776425,189,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,189,0.0,0.0,0.0,189,0.0,0.00349836873167965,0.0,189,0.0,0.0,0.0
27,196,0.055697634999999995,0.151888525,0.00534473775,196,0.028444465,0.12709842500000001,0.015220984000000002,196,0.11777415,0.16180945,0.028622755,196,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,196,0.0,0.0,0.0,196,0.0,0.0,0.0,196,0.0,0.0,0.0
28,203,0.047857365,0.151888525,0.00534473775,203,0.028444465,0.12667105,0.012768551500000001,203,0.11777415,0.16180945,0.028622755,203,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,203,0.0,0.0,0.0,203,0.0,0.0,0.0,203,0.0,0.0,0.0
29,210,0.047857365,0.15072354999999998,0.004914084500000001,210,0.027600085,0.12667105,0.0092198415,210,0.11777415,0.16180945,0.01689655,210,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,210,0.0,0.0,0.0,210,0.0,0.0,0.0,210,0.0,0.0,0.0
30,217,0.047140035000000004,0.147114325,0.00302230175,217,0.02322789,0.12436182500000001,0.0092198415,217,0.11777415,0.16180945,0.01583669625,217,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,217,0.0,0.0,0.0,217,0.0,0.0,0.0,217,0.0,0.0,0.0
31,224,0.03161784,0.147114325,0.00302230175,224,0.023087545,0.12150875,0.00817949825,224,0.11777415,0.16180945,0.00867445125,224,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,224,0.0,0.0,0.0,224,0.0,0.0,0.0,224,0.0,0.0,0.0
32,231,0.03161784,0.147114325,0.00302230175,231,0.023087545,0.117344825,0.00456783525,231,0.11777415,0.16180945,0.0081572115,231,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,231,0.0,0.0,0.0,231,0.0,0.0,0.0,231,0.0,0.0,0.0
33,238,0.0282925915,0.147114325,0.00302230175,238,0.020718085,0.109720925,0.00456783525,238,0.11777415,0.16180945,0.00780468375,238,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,238,0.0,0.0,0.0,238,0.0,0.0,0.0,238,0.0,0.0,0.0
34,245,0.0282925915,0.147114325,0.00302230175,245,0.019729315,0.109720925,0.0035131057500000003,245,0.11777415,0.16180945,0.00780468375,245,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,245,0.0,0.0,0.0,245,0.0,0.0,0.0,245,0.0,0.0,0.0
35,252,0.0282925915,0.147114325,0.00302230175,252,0.019729315,0.109720925,0.00319117975,252,0.11777415,0.16180945,0.0048103905,252,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,252,0.0,0.0,0.0,252,0.0,0.0,0.0,252,0.0,0.0,0.0
36,259,0.0235628315,0.147114325,0.002328452,259,0.019729315,0.109720925,0.00319117975,259,0.11760490000000001,0.16180945,0.0048103905,259,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,259,0.0,0.0,0.0,259,0.0,0.0,0.0,259,0.0,0.0,0.0
37,266,0.0235628315,0.147114325,0.0019313837499999999,266,0.019729315,0.109720925,0.00319117975,266,0.11760490000000001,0.16180945,0.004529107,266,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,266,0.0,0.0,0.0,266,0.0,0.0,0.0,266,0.0,0.0,0.0
38,273,0.018418261499999998,0.147114325,0.0019313837499999999,273,0.01924878,0.109720925,0.00319117975,273,0.11760490000000001,0.16180945,0.00427913725,273,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,273,0.0,0.0,0.0,273,0.0,0.0,0.0,273,0.0,0.0,0.0
39,280,0.018418261499999998,0.147114325,0.0019313837499999999,280,0.01924878,0.109720925,0.00319117975,280,0.11402285000000001,0.16180945,0.00427913725,280,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,280,0.0,0.0,0.0,280,0.0,0.0,0.0,280,0.0,0.0,0.0
40,287,0.0118209765,0.147114325,0.0019313837499999999,287,0.014106775,0.109720925,0.00319117975,287,0.11402285000000001,0.16180945,0.00427913725,287,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,287,0.0,0.0,0.0,287,0.0,0.0,0.0,287,0.0,0.0,0.0
41,294,0.0118209765,0.147114325,0.0019313837499999999,294,0.0078634925,0.109720925,0.00319117975,294,0.11402285000000001,0.16180945,0.00427913725,294,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,294,0.0,0.0,0.0,294,0.0,0.0,0.0,294,0.0,0.0,0.0
42,301,0.0118209765,0.147114325,0.0019313837499999999,301,0.0078634925,0.109720925,0.002607055,301,0.11402285000000001,0.16180945,0.0026703984999999998,301,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,301,0.0,0.0,0.0,301,0.0,0.0,0.0,301,0.0,0.0,0.0
43,308,0.0118209765,0.147114325,0.0017348515,308,0.007301404500000001,0.109720925,0.002607055,308,0.11402285000000001,0.16180945,0.0025916612499999997,308,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,308,0.0,0.0,0.0,308,0.0,0.0,0.0,308,0.0,0.0,0.0
44,315,0.0115788265,0.147114325,0.0017348515,315,0.007301404500000001,0.109720925,0.001635047,315,0.11402285000000001,0.16180945,0.0015203005000000002,315,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,315,0.0,0.0,0.0,315,0.0,0.0,0.0,315,0.0,0.0,0.0
45,322,0.0110237465,0.147114325,0.0012937209999999998,322,0.007301404500000001,0.109720925,0.001635047,322,0.11402285000000001,0.16180945,0.0014373122500000001,322,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,322,0.0,0.0,0.0,322,0.0,0.0,0.0,322,0.0,0.0,0.0
46,329,0.0067098635,0.147114325,0.0012937209999999998,329,0.007301404500000001,0.109720925,0.00161783075,329,0.11402285000000001,0.16180945,0.0014373122500000001,329,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,329,0.0,0.0,0.0,329,0.0,0.0,0.0,329,0.0,0.0,0.0
47,336,0.005453951,0.147114325,0.0012937209999999998,336,0.007301404500000001,0.109720925,0.00161783075,336,0.11402285000000001,0.16180945,0.0014373122500000001,336,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,336,0.0,0.0,0.0,336,0.0,0.0,0.0,336,0.0,0.0,0.0
48,343,0.0048326395,0.147114325,0.00120805575,343,0.007301404500000001,0.109720925,0.00161783075,343,0.11402285000000001,0.16180945,0.0014373122500000001,343,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,343,0.0,0.0,0.0,343,0.0,0.0,0.0,343,0.0,0.0,0.0
49,350,0.0048326395,0.147114325,0.00120805575,350,0.0063370435,0.109720925,0.00161783075,350,0.11402285000000001,0.16180945,0.0014373122500000001,350,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,350,0.0,0.0,0.0,350,0.0,0.0,0.0,350,0.0,0.0,0.0
50,357,0.0048326395,0.147114325,0.00120805575,357,0.0057962185,0.109720925,0.00161783075,357,0.11402285000000001,0.16180945,0.0014373122500000001,357,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,357,0.0,0.0,0.0,357,0.0,0.0,0.0,357,0.0,0.0,0.0
51,364,0.0048326395,0.147114325,0.0011616654999999998,364,0.0057962185,0.109720925,0.00161783075,364,0.11402285000000001,0.16180945,0.0014373122500000001,364,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,364,0.0,0.0,0.0,364,0.0,0.0,0.0,364,0.0,0.0,0.0
52,371,0.0048326395,0.147114325,0.0011616654999999998,371,0.0054650029999999995,0.109720925,0.00161783075,371,0.11402285000000001,0.16180945,0.0014373122500000001,371,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,371,0.0,0.0,0.0,371,0.0,0.0,0.0,371,0.0,0.0,0.0
53,378,0.0048326395,0.147114325,0.0011616654999999998,378,0.004116336,0.109720925,0.00161783075,378,0.11402285000000001,0.16180945,0.0014373122500000001,378,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,378,0.0,0.0,0.0,378,0.0,0.0,0.0,378,0.0,0.0,0.0
54,385,0.0048326395,0.147114325,0.0011616654999999998,385,0.004116336,0.109720925,0.00161783075,385,0.11402285000000001,0.16180945,0.0014373122500000001,385,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,385,0.0,0.0,0.0,385,0.0,0.0,0.0,385,0.0,0.0,0.0
55,392,0.0048326395,0.147114325,0.0011616654999999998,392,0.0031163535000000003,0.109720925,0.0012704728,392,0.11402285000000001,0.16180945,0.0014373122500000001,392,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,392,0.0,0.0,0.0,392,0.0,0.0,0.0,392,0.0,0.0,0.0
56,399,0.0048326395,0.147114325,0.0011616654999999998,399,0.0031163535000000003,0.109720925,0.0012704728,399,0.11402285000000001,0.16180945,0.0014373122500000001,399,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,399,0.0,0.0,0.0,399,0.0,0.0,0.0,399,0.0,0.0,0.0
57,406,0.0048326395,0.147114325,0.0011616654999999998,406,0.0031163535000000003,0.109720925,0.0012704728,406,0.11402285000000001,0.16180945,0.00143179225,406,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,406,0.0,0.0,0.0,406,0.0,0.0,0.0,406,0.0,0.0,0.0
58,413,0.004675987,0.147114325,0.0011616654999999998,413,0.0031163535000000003,0.109720925,0.0012704728,413,0.11402285000000001,0.16180945,0.00143179225,413,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,413,0.0,0.0,0.0,413,0.0,0.0,0.0,413,0.0,0.0,0.0
59,420,0.004675987,0.147114325,0.0011616654999999998,420,0.0031163535000000003,0.109720925,0.00098365435,420,0.11402285000000001,0.16180945,0.00143179225,420,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,420,0.0,0.0,0.0,420,0.0,0.0,0.0,420,0.0,0.0,0.0
60,427,0.004675987,0.147114325,0.0011616654999999998,427,0.0026540445,0.109720925,0.00098365435,427,0.11402285000000001,0.16180945,0.00143179225,427,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,427,0.0,0.0,0.0,427,0.0,0.0,0.0,427,0.0,0.0,0.0
61,434,0.004675987,0.147114325,0.0011616654999999998,434,0.0025410655,0.109720925,0.00098365435,434,0.11402285000000001,0.16180945,0.00143179225,434,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,434,0.0,0.0,0.0,434,0.0,0.0,0.0,434,0.0,0.0,0.0
62,441,0.004675987,0.147114325,0.0011616654999999998,441,0.0025410655,0.109720925,0.00098365435,441,0.11402285000000001,0.16180945,0.00118468,441,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,441,0.0,0.0,0.0,441,0.0,0.0,0.0,441,0.0,0.0,0.0
63,448,0.004675987,0.147114325,0.0011616654999999998,448,0.0025410655,0.109720925,0.000944530325,448,0.11402285000000001,0.16180945,0.00118468,448,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,448,0.0,0.0,0.0,448,0.0,0.0,0.0,448,0.0,0.0,0.0
64,455,0.004675987,0.147114325,0.0011616654999999998,455,0.0025410655,0.109720925,0.000944530325,455,0.11402285000000001,0.16180945,0.00118468,455,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,455,0.0,0.0,0.0,455,0.0,0.0,0.0,455,0.0,0.0,0.0
65,462,0.004675987,0.147114325,0.0011616654999999998,462,0.0025410655,0.109720925,0.000944530325,462,0.11402285000000001,0.16180945,0.00118468,462,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,462,0.0,0.0,0.0,462,0.0,0.0,0.0,462,0.0,0.0,0.0
66,469,0.004675987,0.147114325,0.001074632675,469,0.0024054560000000003,0.109720925,0.000944530325,469,0.11402285000000001,0.16180945,0.00118468,469,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,469,0.0,0.0,0.0,469,0.0,0.0,0.0,469,0.0,0.0,0.0
67,476,0.004675987,0.147114325,0.001074632675,476,0.001815349,0.109720925,0.000944530325,476,0.11402285000000001,0.16180945,0.00114228375,476,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,476,0.0,0.0,0.0,476,0.0,0.0,0.0,476,0.0,0.0,0.0
68,483,0.004675987,0.147114325,0.001074632675,483,0.001815349,0.109720925,0.000944530325,483,0.11402285000000001,0.16180945,0.0010745465249999999,483,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,483,0.0,0.0,0.0,483,0.0,0.0,0.0,483,0.0,0.0,0.0
69,490,0.004675987,0.147114325,0.000962615075,490,0.001815349,0.109720925,0.000944530325,490,0.11258645,0.16180945,0.0010745465249999999,490,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,490,0.0,0.0,0.0,490,0.0,0.0,0.0,490,0.0,0.0,0.0
70,497,0.004675987,0.147114325,0.000962615075,497,0.001815349,0.109720925,0.000944530325,497,0.11258645,0.16180945,0.0010745465249999999,497,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,497,0.0,0.0,0.0,497,0.0,0.0,0.0,497,0.0,0.0,0.0
71,504,0.004675987,0.147114325,0.000962615075,504,0.001815349,0.109720925,0.0009058139749999999,504,0.11258645,0.16180945,0.000918229925,504,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,504,0.0,0.0,0.0,504,0.0,0.0,0.0,504,0.0,0.0,0.0
